,symbol,date,iexId,isEnabled,name,type
5933,PEI-D,2018-06-07,13386,True,Pennsylvania Real Estate Investment Trust 6.875% Series D Cumulative Redeemable Perpetual Preferred Shares,ps
5934,PEIX,2018-06-07,5338,True,Pacific Ethanol Inc.,cs
5935,PEJ,2018-06-07,5339,True,Invesco Dynamic Leisure and Entertainment,et
5936,PEK,2018-06-07,5340,True,VanEck Vectors ChinaAMC CSI 3000,et
5937,PEN,2018-06-07,10467,True,Penumbra Inc.,cs
5938,PENN,2018-06-07,5342,True,Penn National Gaming Inc.,cs
5939,PEO,2018-06-07,5344,True,Adams Natural Resources Fund Inc.,cs
5940,PEP,2018-06-07,5346,True,PepsiCo Inc.,cs
5941,PER,2018-06-07,5347,True,SandRidge Permian Trust of Benficial Interest,cs
5942,PERI,2018-06-07,5349,True,Perion Network Ltd,cs
5943,PERY,2018-06-07,5351,True,Perry Ellis International Inc.,cs
5944,PES,2018-06-07,5352,True,Pioneer Energy Services Corp. Common Stk,cs
5945,PESI,2018-06-07,5353,True,Perma-Fix Environmental Services Inc.,cs
5946,PETQ,2018-06-07,13070,True,PetIQ Inc.,cs
5947,PETS,2018-06-07,5355,True,PetMed Express Inc.,cs
5948,PETX,2018-06-07,5356,True,Aratana Therapeutics Inc.,cs
5949,PETZ,2018-06-07,13331,True,TDH Holdings Inc.,cs
5950,PEX,2018-06-07,5357,True,ProShares Global Listed Private Equity,N/A
5951,PEY,2018-06-07,5358,True,Invesco High Yield Equity Dividend Achievers ETF,et
5952,PEZ,2018-06-07,5359,True,Invesco DWA Consumer Cyclicals Momentum ETF,et
5953,PF,2018-06-07,5360,True,Pinnacle Foods Inc.,cs
5954,PFBC,2018-06-07,5361,True,Preferred Bank,cs
5955,PFBI,2018-06-07,5362,True,Premier Financial Bancorp Inc.,cs
5956,PFD,2018-06-07,5364,True,Flaherty & Crumrine Preferred Income Fund Incorporated,cs
5957,PFE,2018-06-07,5365,True,Pfizer Inc.,cs
5958,PFF,2018-06-07,5367,True,iShares U.S. Preferred Stock ETF,et
5959,PFFA,2018-06-07,14547,True,Virtus InfraCap U.S. Preferred Stock,N/A
5960,PFFD,2018-06-07,13369,True,Global X U.S. Preferred,N/A
5961,PFFR,2018-06-07,12366,True,ETFIS Series Trust I,N/A
5962,PFG,2018-06-07,5368,True,Principal Financial Group Inc,cs
5963,PFGC,2018-06-07,10468,True,Performance Food Group Company,cs
5964,PFH,2018-06-07,5370,True,Cabco Tr Jcp 7.625,ps
5965,PFI,2018-06-07,5371,True,Invesco DWA Financial Momentum ETF,et
5966,PFIE,2018-06-07,8506,True,Profire Energy Inc.,cs
5967,PFIG,2018-06-07,5372,True,Invesco Fundamental Investment Grade Corporate Bond,et
5968,PFIN,2018-06-07,5373,True,P & F Industries Inc.,cs
5969,PFIS,2018-06-07,8519,True,Peoples Financial Services Corp.,cs
5970,PFL,2018-06-07,5375,True,PIMCO Income Strategy Fund Shares of Beneficial Interest,cs
5971,PFLT,2018-06-07,5376,True,PennantPark Floating Rate Capital Ltd.,cs
5972,PFM,2018-06-07,5377,True,Invesco Dividend Achievers ETF,et
5973,PFMT,2018-06-07,5378,True,Performant Financial Corporation,cs
5974,PFN,2018-06-07,5379,True,PIMCO Income Strategy Fund II,cs
5975,PFNX,2018-06-07,8702,True,Pfenex Inc.,cs
5976,PFO,2018-06-07,5380,True,Flaherty & Crumrine Preferred Income Opportunity Fund Incorporated,cs
5977,PFPT,2018-06-07,5381,True,Proofpoint Inc.,cs
5978,PFS,2018-06-07,5382,True,Provident Financial Services Inc,cs
5979,PFSI,2018-06-07,5383,True,PennyMac Financial Services Inc. Class A,cs
5980,PFSW,2018-06-07,5384,True,PFSweb Inc.,cs
5981,PFXF,2018-06-07,5386,True,VanEck Vectors Preferred Securities ex Financials,et
5982,PG,2018-06-07,5387,True,Procter & Gamble Company (The),cs
5983,PGAL,2018-06-07,8101,True,Global X MSCI Portugal,N/A
5984,PGC,2018-06-07,5388,True,Peapack-Gladstone Financial Corporation,cs
5985,PGF,2018-06-07,5391,True,Invesco Financial Preferred,et
5986,PGHY,2018-06-07,5393,True,Invesco Global Short Term High Yield Bond,N/A
5987,PGJ,2018-06-07,5395,True,Invesco Golden Dragon China ETF,et
5988,PGLC,2018-06-07,10267,True,Pershing Gold Corporation,cs
5989,PGMB,2018-06-07,14059,True,iPathA Series B Bloomberg Platinum Subindex Total Return ETN,N/A
5990,PGNX,2018-06-07,5397,True,Progenics Pharmaceuticals Inc.,cs
5991,PGP,2018-06-07,5398,True,Pimco Global Stocksplus & Income Fund StocksPlus & Income Fund of Beneficial Interest,cs
5992,PGR,2018-06-07,5399,True,Progressive Corporation (The),cs
5993,PGRE,2018-06-07,9205,True,Paramount Group Inc.,cs
5994,PGTI,2018-06-07,5401,True,PGT Innovations Inc.,cs
5995,PGX,2018-06-07,5402,True,Invesco Preferred,et
5996,PGZ,2018-06-07,5403,True,Principal Real Estate Income Fund of Beneficial Interest,cs
5997,PH,2018-06-07,5404,True,Parker-Hannifin Corporation,cs
5998,PHB,2018-06-07,5406,True,Invesco Fundamental High Yield Corporate Bond,et
5999,PHD,2018-06-07,5407,True,Pioneer Floating Rate Trust Shares of Beneficial Interest,cs
6000,PHDG,2018-06-07,5408,True,Invesco S&P 500 Downside Hedged,N/A
6001,PHG,2018-06-07,5410,True,Koninklijke Philips N.V. NY Registry Shares,cs
6002,PHH,2018-06-07,5411,True,PHH Corp,cs
6003,PHI,2018-06-07,5412,True,PLDT Inc. Sponsored ADR,cs
6004,PHII,2018-06-07,5413,True,PHI Inc.,cs
6005,PHIIK,2018-06-07,5414,True,PHI Inc.,cs
6006,PHK,2018-06-07,5415,True,Pimco High Income Fund,cs
6007,PHM,2018-06-07,5416,True,PulteGroup Inc.,cs
6008,PHO,2018-06-07,5418,True,Invesco Water Resources ETF,et
6009,PHT,2018-06-07,5419,True,Pioneer High Income Trust of Beneficial Interest,cs
6010,PHX,2018-06-07,5420,True,Panhandle Oil and Gas Inc,cs
6011,PHYS,2018-06-07,5421,True,Sprott Physical Gold Trust ETV,cs
6012,PI,2018-06-07,11594,True,Impinj Inc.,cs
6013,PICB,2018-06-07,5422,True,Invesco International Corporate Bond,et
6014,PICK,2018-06-07,5423,True,iShares MSCI Global Select Metals & Mining Producers Fund,N/A
6015,PICO,2018-06-07,5424,True,PICO Holdings Inc.,cs
6016,PID,2018-06-07,5425,True,Invesco International Dividend Achievers ETF,et
6017,PIE,2018-06-07,5426,True,Invesco DWA Emerging Markets Momentum ETF,et
6018,PIH,2018-06-07,8419,True,1347 Property Insurance Holdings Inc.,cs
6019,PIHPP,2018-06-07,14285,True,1347 Property Insurance Holdings Inc. 8.00% Cumulative Series A Preferred Stock,ps
6020,PII,2018-06-07,5428,True,Polaris Industries Inc.,cs
6021,PILL,2018-06-07,13787,True,Direxion Daily Pharmaceutical & Medical Bull 3X Shares,N/A
6022,PIM,2018-06-07,5430,True,Putnam Master Intermediate Income Trust,cs
6023,PIN,2018-06-07,5431,True,Invesco India,et
6024,PINC,2018-06-07,7795,True,Premier Inc.,cs
6025,PIO,2018-06-07,5432,True,Invesco Global Water ETF,et
6026,PIR,2018-06-07,5435,True,Pier 1 Imports Inc.,cs
6027,PIRS,2018-06-07,10233,True,Pieris Pharmaceuticals Inc.,cs
6028,PIXY,2018-06-07,12172,True,ShiftPixy Inc.,cs
6029,PIY,2018-06-07,5436,True,Preferred Plus Trust (Ser CZN) Ser CZN-1 Tr Ctf 8.375% Maturity 10/01/2046,N/A
6030,PIZ,2018-06-07,5437,True,Invesco DWA Developed Markets Momentum ETF,et
6031,PJC,2018-06-07,5439,True,Piper Jaffray Companies,cs
6032,PJH,2018-06-07,5440,True,Prudential Financial Inc. 5.75% Junior Subordinated Notes due 2052,N/A
6033,PJP,2018-06-07,5442,True,Invesco Dynamic Pharmaceuticals,et
6034,PJT,2018-06-07,10561,True,PJT Partners Inc. Class A,cs
6035,PK,2018-06-07,12193,True,Park Hotels & Resorts Inc.,cs
6036,PKB,2018-06-07,5444,True,Invesco Dynamic Building & Construction,et
6037,PKBK,2018-06-07,5445,True,Parke Bancorp Inc.,cs
6038,PKD,2018-06-07,5446,True,Parker Drilling Company,cs
6039,PKE,2018-06-07,5447,True,Park Electrochemical Corporation,cs
6040,PKG,2018-06-07,5448,True,Packaging Corporation of America,cs
6041,PKI,2018-06-07,5450,True,PerkinElmer Inc.,cs
6042,PKO,2018-06-07,5451,True,Pimco Income Opportunity Fund of Beneficial Interest,cs
6043,PKOH,2018-06-07,5452,True,Park-Ohio Holdings Corp.,cs
6044,PKW,2018-06-07,5454,True,Invesco BuyBack Achievers ETF,et
6045,PKX,2018-06-07,5455,True,POSCO,cs
6046,PLAB,2018-06-07,5461,True,Photronics Inc.,cs
6047,PLAY,2018-06-07,9363,True,Dave & Buster's Entertainment Inc.,cs
6048,PLBC,2018-06-07,5462,True,Plumas Bancorp,cs
6049,PLCE,2018-06-07,5464,True,Children's Place Inc. (The),cs
6050,PLCY,2018-06-07,13566,False,EventShares U.S. Policy Alpha,N/A
6051,PLD,2018-06-07,5466,True,Prologis Inc.,cs
6052,PLG,2018-06-07,5467,True,Platinum Group Metals Ltd. (Canada),cs
6053,PLLL,2018-06-07,14529,True,Piedmont Lithium Limited,cs
6054,PLM,2018-06-07,5469,True,Polymet Mining Corporation (Canada),cs
6055,PLND,2018-06-07,5471,True,VanEck Vectors Poland,et
6056,PLNT,2018-06-07,10226,True,Planet Fitness Inc.,cs
6057,PLOW,2018-06-07,5473,True,Douglas Dynamics Inc.,cs
6058,PLPC,2018-06-07,5475,True,Preformed Line Products Company,cs
6059,PLSE,2018-06-07,11133,True,Pulse Biosciences Inc,cs
6060,PLT,2018-06-07,5477,True,Plantronics Inc.,cs
6061,PLTM,2018-06-07,14067,True,GraniteShares Platinum Shares,N/A
6062,PLUG,2018-06-07,5479,True,Plug Power Inc.,cs
6063,PLUS,2018-06-07,5480,True,ePlus inc.,cs
6064,PLW,2018-06-07,5481,True,Invesco 1-30 Laddered Treasury ETF,et
6065,PLX,2018-06-07,5482,True,Protalix BioTherapeutics Inc. (DE),cs
6066,PLXP,2018-06-07,8314,True,PLx Pharma Inc.,cs
6067,PLXS,2018-06-07,5483,True,Plexus Corp.,cs
6068,PLYA,2018-06-07,11901,True,Playa Hotels & Resorts N.V.,cs
6069,PLYM,2018-06-07,8838,True,Plymouth Industrial REIT Inc.,cs
6070,PLYM-A,2018-06-07,13671,True,Plymouth Industrial REIT Inc. 7.50% Series A Cumulative Redeemable Preferred Stock,ps
6071,PM,2018-06-07,5485,True,Philip Morris International Inc,cs
6072,PMBC,2018-06-07,5486,True,Pacific Mercantile Bancorp,cs
6073,PMD,2018-06-07,5489,True,Psychemedics Corporation,cs
6074,PME,2018-06-07,5490,True,Pingtan Marine Enterprise Ltd.,cs
6075,PMF,2018-06-07,5491,True,PIMCO Municipal Income Fund,cs
6076,PML,2018-06-07,5493,True,Pimco Municipal Income Fund II of Beneficial Interest,cs
6077,PMM,2018-06-07,5494,True,Putnam Managed Municipal Income Trust,cs
6078,PMO,2018-06-07,5496,True,Putnam Municipal Opportunities Trust,cs
6079,PMOM,2018-06-07,13586,True,Principal Sustainable Momentum Index ETF,N/A
6080,PMPT,2018-06-07,11716,True,iSectors Post-MPT Growth ETF,N/A
6081,PMR,2018-06-07,5497,True,Invesco Dynamic Retail,et
6082,PMT,2018-06-07,5498,True,PennyMac Mortgage Investment Trust of Beneficial Interest,cs
6083,PMT-A,2018-06-07,12470,True,PennyMac Mortgage Investment Trust 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Shares of Beneficial Interest,ps
6084,PMT-B,2018-06-07,13105,True,PennyMac Mortgage Investment Trust 8.00% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Shares of Beneficial Interest,ps
6085,PMTS,2018-06-07,10574,True,CPI Card Group Inc.,cs
6086,PMX,2018-06-07,5500,True,PIMCO Municipal Income Fund III of Beneficial Interest,cs
6087,PNBK,2018-06-07,5501,True,Patriot National Bancorp Inc.,cs
6088,PNC,2018-06-07,5502,True,PNC Financial Services Group Inc. (The),cs
6089,PNC+,2018-06-07,7966,True,PNC Financial Services Group Inc. Warrant expiring December 31 2018,N/A
6090,PNC-P,2018-06-07,5503,True,PNC Financial Services Group Inc. (The) Depositary Shares Series P,ps
6091,PNC-Q,2018-06-07,5504,True,PNC Financial Services Group Inc. (The) Depositary Shares Series Q,ps
6092,PNF,2018-06-07,5505,True,PIMCO New York Municipal Income Fund,cs
6093,PNFP,2018-06-07,5506,True,Pinnacle Financial Partners Inc.,cs
6094,PNI,2018-06-07,5508,True,Pimco New York Municipal Income Fund II of Beneficial Interest,cs
6095,PNK,2018-06-07,11238,True,Pinnacle Entertainment Inc.,cs
6096,PNM,2018-06-07,5510,True,PNM Resources Inc. (Holding Co.),cs
6097,PNNT,2018-06-07,5511,True,PennantPark Investment Corporation,cs
6098,PNQI,2018-06-07,5512,True,Invesco Nasdaq Internet ETF,et
6099,PNR,2018-06-07,5513,True,Pentair plc.,cs
6100,PNRG,2018-06-07,5515,True,PrimeEnergy Corporation,cs
6101,PNTR,2018-06-07,5517,True,Pointer Telocation Ltd.,cs
6102,PNW,2018-06-07,5518,True,Pinnacle West Capital Corporation,cs
6103,PODD,2018-06-07,5521,True,Insulet Corporation,cs
6104,POL,2018-06-07,5522,True,PolyOne Corporation,cs
6105,POLA,2018-06-07,11902,True,Polar Power Inc.,cs
6106,POOL,2018-06-07,5524,True,Pool Corporation,cs
6107,POPE,2018-06-07,5525,True,Pope Resources,cs
6108,POR,2018-06-07,5526,True,Portland General Electric Co,cs
6109,POST,2018-06-07,5527,True,Post Holdings Inc.,cs
6110,POWI,2018-06-07,5529,True,Power Integrations Inc.,cs
6111,POWL,2018-06-07,5530,True,Powell Industries Inc.,cs
6112,PPA,2018-06-07,5533,True,Invesco Aerospace & Defense,et
6113,PPBI,2018-06-07,5534,True,Pacific Premier Bancorp Inc,cs
6114,PPC,2018-06-07,5535,True,Pilgrim's Pride Corporation,cs
6115,PPDF,2018-06-07,13564,True,PPDAI Group Inc. American Depositary Shares each representing five Class A,cs
6116,PPDM,2018-06-07,14159,True,Portfolio Developed Markets,N/A
6117,PPEM,2018-06-07,14160,True,Portfolio Emerging Markets,N/A
6118,PPG,2018-06-07,5536,True,PPG Industries Inc.,cs
6119,PPH,2018-06-07,5537,True,VanEck Vectors Pharmaceutical ETF,et
6120,PPIH,2018-06-07,4354,True,Perma-Pipe International Holdings Inc.,cs
6121,PPL,2018-06-07,5539,True,PPL Corporation,cs
6122,PPLC,2018-06-07,9643,True,Portfolio S&P 500,N/A
6123,PPLN,2018-06-07,13019,True,Cushing 30 MLP Index ETNs due June 15 2037,N/A
6124,PPLT,2018-06-07,5541,True,ETFS Physical Platinum Shares,et
6125,PPMC,2018-06-07,14161,True,Portfolio S&P Mid Cap,N/A
6126,PPR,2018-06-07,5544,True,Voya Prime Rate Trust Shares of Beneficial Interest,cs
6127,PPSC,2018-06-07,9642,True,Portfolio S&P Small Cap,N/A
6128,PPSI,2018-06-07,7779,True,Pioneer Power Solutions Inc.,cs
6129,PPT,2018-06-07,5547,True,Putnam Premier Income Trust,cs
6130,PPTB,2018-06-07,14162,True,Portfolio Total Bond Markets,N/A
6131,PPTY,2018-06-07,14290,True,PPTY U.S. Diversified Real Estate,N/A
6132,PPX,2018-06-07,5548,True,PPL Capital Funding Inc. 2013 Series B Junior Subordinated Notes due 2073,N/A
6133,PQG,2018-06-07,13013,True,PQ Group Holdings Inc.,cs
6134,PRA,2018-06-07,5550,True,ProAssurance Corporation,cs
6135,PRAA,2018-06-07,5551,True,PRA Group Inc.,cs
6136,PRAH,2018-06-07,9462,True,PRA Health Sciences Inc.,cs
6137,PRAN,2018-06-07,5552,True,Prana Biotechnology Ltd,cs
6138,PRB,2018-06-07,5553,True,VanEck Vectors Pre-refunded Municipal Index,et
6139,PRCP,2018-06-07,5555,True,Perceptron Inc.,cs
6140,PRE-F,2018-06-07,14612,True,PartnerRe Ltd. Redeemable Preferred Shares Series F (Bermuda),ps
6141,PRE-G,2018-06-07,14613,True,PartnerRe Ltd. 6.50% Series G Cumulative Redeemable Preferred Shares $1.00 par value,ps
6142,PRE-H,2018-06-07,14614,True,PartnerRe Ltd. 7.25% Series H Cumulative Redeemable Preferred Shares $1.00 par value,ps
6143,PRE-I,2018-06-07,14615,True,PartnerRe Ltd. 5.875% Series I Non-Cumulative Redeemable Preferred Shares $1.00 par value,ps
6144,PREF,2018-06-07,13106,True,Principal Spectrum Preferred Securities Active,N/A
6145,PRF,2018-06-07,5557,True,Invesco FTSE RAFI US 1000,et
6146,PRFT,2018-06-07,5558,True,Perficient Inc.,cs
6147,PRFZ,2018-06-07,5559,True,Invesco FTSE RAFI US 1500 Small-Mid ETF,et
6148,PRGO,2018-06-07,5561,True,Perrigo Company plc,cs
6149,PRGS,2018-06-07,5562,True,Progress Software Corporation,cs
6150,PRGX,2018-06-07,5563,True,PRGX Global Inc.,cs
6151,PRH,2018-06-07,5564,True,Prudential Financial Inc. 5.70% Junior Subordinated Notes due 2053,N/A
6152,PRI,2018-06-07,5565,True,Primerica Inc.,cs
6153,PRID,2018-06-07,14005,True,InsightShares LGBT Employment Equality,N/A
6154,PRIM,2018-06-07,5566,True,Primoris Services Corporation,cs
6155,PRK,2018-06-07,5569,True,Park National Corporation,cs
6156,PRKR,2018-06-07,5570,True,ParkerVision Inc.,cs
6157,PRLB,2018-06-07,5571,True,Proto Labs Inc.,cs
6158,PRME,2018-06-07,10842,True,First Trust Heitman Global Prime Real Estate,N/A
6159,PRMW,2018-06-07,5573,True,Primo Water Corporation,cs
6160,PRN,2018-06-07,5574,True,Invesco DWA Industrials Momentum ETF,et
6161,PRNT,2018-06-07,11624,True,3D Printing (The),N/A
6162,PRO,2018-06-07,5575,True,PROS Holdings Inc.,cs
6163,PROV,2018-06-07,5576,True,Provident Financial Holdings Inc.,cs
6164,PRPH,2018-06-07,5577,True,ProPhase Labs Inc.,cs
6165,PRPL,2018-06-07,10398,True,Purple Innovation Inc.,cs
6166,PRPLW,2018-06-07,10401,True,,N/A
6167,PRPO,2018-06-07,8613,True,Precipio Inc.,cs
6168,PRQR,2018-06-07,9238,True,ProQR Therapeutics N.V.,cs
6169,PRSC,2018-06-07,5578,True,The Providence Service Corporation,cs
6170,PRSP,2018-06-07,14672,True,PERSPECTA INC,N/A
6171,PRSS,2018-06-07,5579,True,CafePress Inc.,cs
6172,PRT,2018-06-07,14401,True,PermRock Royalty Trust Trust Units,cs
6173,PRTA,2018-06-07,5580,True,Prothena Corporation plc,cs
6174,PRTK,2018-06-07,6928,True,Paratek Pharmaceuticals Inc.,cs
6175,PRTO,2018-06-07,9273,True,Proteon Therapeutics Inc.,cs
6176,PRTS,2018-06-07,5582,True,U.S. Auto Parts Network Inc.,cs
6177,PRTY,2018-06-07,8983,True,Party City Holdco Inc.,cs
6178,PRU,2018-06-07,5583,True,Prudential Financial Inc.,cs
6179,PS,2018-06-07,14450,True,Pluralsight Inc.,cs
6180,PSA,2018-06-07,5587,True,Public Storage,cs
6181,PSA-A,2018-06-07,9553,True,Public Storage Depositary Shares Series A,ps
6182,PSA-B,2018-06-07,11027,True,Public Storage Depositary Shares each representing 1/1000 of a 5.40% Cumulative Preferred Share of Beneficial Interest,ps
6183,PSA-C,2018-06-07,11397,True,Public Storage Depositary Shares Series C,ps
6184,PSA-D,2018-06-07,11644,True,Public Storage Depositary Shares Series D,ps
6185,PSA-E,2018-06-07,11986,True,Public Storage Depositary Shares Series E,ps
6186,PSA-F,2018-06-07,12999,True,Public Storage Depositary Shares Series F,ps
6187,PSA-G,2018-06-07,13249,True,Public Storage Depositary Shares Series G,ps
6188,PSA-U,2018-06-07,5594,True,Public Storage Depositary Shares Series U,ps
6189,PSA-V,2018-06-07,5595,True,Public Storage Dep Shs Repstg 1/1000th Pfd Sh Ben Int Ser V,ps
6190,PSA-W,2018-06-07,5596,True,Public Storage Depositary Shares Series W,ps
6191,PSA-X,2018-06-07,5597,True,Public Storage Depositary Shares Series X,ps
6192,PSA-Y,2018-06-07,8473,True,Public Storage Dep Shs Repstg 1/1000th Pfd Sh Ben Int Ser Y,ps
6193,PSA-Z,2018-06-07,8698,True,Public Storage Dep Shs Representing 1/1000th Pfd Sh Ben Int Ser Z,ps
6194,PSAU,2018-06-07,5598,True,Invesco Global Gold and Precious Metals ETF,et
6195,PSB,2018-06-07,5599,True,PS Business Parks Inc.,cs
6196,PSB-U,2018-06-07,5603,True,PS Business Parks Inc. Dep Shs Repstg 1/1000 Pfd Ser U,ps
6197,PSB-V,2018-06-07,5604,True,PS Business Parks Inc. Depositary Shares Series V,ps
6198,PSB-W,2018-06-07,12011,True,PS Business Parks Inc. Depositary Shares Series W,ps
6199,PSB-X,2018-06-07,13436,True,PS Business Parks Inc. Depositary Shares Series X,ps
6200,PSB-Y,2018-06-07,13893,True,PS Business Parks Inc. 5.20% Cumulative Preferred Stock Series Y,ps
6201,PSC,2018-06-07,11868,True,Principal U.S. Small-Cap Multi-Factor Index ETF,N/A
6202,PSCC,2018-06-07,5606,True,Invesco S&P SmallCap Consumer Staples ETF,et
6203,PSCD,2018-06-07,5607,True,Invesco S&P SmallCap Consumer Discretionary ETF,et
6204,PSCE,2018-06-07,5608,True,Invesco S&P SmallCap Energy ETF,et
6205,PSCF,2018-06-07,5609,True,Invesco S&P SmallCap Financials ETF,et
6206,PSCH,2018-06-07,5610,True,Invesco S&P SmallCap Health Care ETF,et
6207,PSCI,2018-06-07,5611,True,Invesco S&P SmallCap Industrials ETF,et
6208,PSCM,2018-06-07,5612,True,Invesco S&P SmallCap Materials ETF,et
6209,PSCT,2018-06-07,5613,True,Invesco S&P SmallCap Information Technology ETF,et
6210,PSCU,2018-06-07,5614,True,Invesco S&P SmallCap Utilities ETF,et
6211,PSDO,2018-06-07,12447,True,Presidio Inc.,cs
6212,PSEC,2018-06-07,5617,True,Prospect Capital Corporation,cs
6213,PSET,2018-06-07,11174,True,Principal Price Setters Index ETF,N/A
6214,PSF,2018-06-07,5619,True,Cohen & Steers Select Preferred and Income Fund Inc.,cs
6215,PSI,2018-06-07,5620,True,Invesco Dynamic Semiconductors,et
6216,PSJ,2018-06-07,5622,True,Invesco Dynamic Software,et
6217,PSK,2018-06-07,5623,True,SPDR Wells Fargo Preferred Stock,et
6218,PSL,2018-06-07,5624,True,Invesco DWA Consumer Staples Momentum ETF,et
6219,PSLV,2018-06-07,5625,True,Sprott Physical Silver Trust ETV,cs
6220,PSMB,2018-06-07,12404,True,Invesco Balanced Multi-Asset Allocation,N/A
6221,PSMC,2018-06-07,12405,True,Invesco Conservative Multi-Asset Allocation,N/A
6222,PSMG,2018-06-07,12406,True,Invesco Growth Multi-Asset Allocation,N/A
6223,PSMM,2018-06-07,12407,True,Invesco Moderately Conservative Multi-Asset Allocation,N/A
6224,PSMT,2018-06-07,5627,True,PriceSmart Inc.,cs
6225,PSO,2018-06-07,5628,True,Pearson Plc,cs
6226,PSP,2018-06-07,5629,True,Invesco Global Listed Private Equity,et
6227,PSQ,2018-06-07,5630,True,ProShares Short QQQ,N/A
6228,PSR,2018-06-07,5631,True,Invesco Active U.S. Real Estate Fund,et
6229,PST,2018-06-07,5632,True,ProShares UltraShort Lehman 7-10 Year Treasury,et
6230,PSTG,2018-06-07,10498,True,Pure Storage Inc. Class A,cs
6231,PSTI,2018-06-07,5634,True,Pluristem Therapeutics Inc.,cs
6232,PSX,2018-06-07,5637,True,Phillips 66,cs
6233,PSXP,2018-06-07,5638,True,Phillips 66 Partners LP representing limited partner interest in the Partnership,cs
6234,PTC,2018-06-07,5499,True,PTC Inc.,cs
6235,PTCT,2018-06-07,5640,True,PTC Therapeutics Inc.,cs
6236,PTEN,2018-06-07,5642,True,Patterson-UTI Energy Inc.,cs
6237,PTEU,2018-06-07,10923,True,Pacer TrendpilotTM European Index,N/A
6238,PTF,2018-06-07,5643,True,Invesco DWA Technology Momentum ETF,et
6239,PTGX,2018-06-07,11604,True,Protagonist Therapeutics Inc.,cs
6240,PTH,2018-06-07,5645,True,Invesco DWA Healthcare Momentum ETF,et
6241,PTI,2018-06-07,10964,True,Proteostasis Therapeutics Inc.,cs
6242,PTIE,2018-06-07,5646,True,Pain Therapeutics Inc.,cs
6243,PTLA,2018-06-07,5648,True,Portola Pharmaceuticals Inc.,cs
6244,PTLC,2018-06-07,10061,True,Pacer Fund Trust Trendpilot US Large Cap,N/A
6245,PTMC,2018-06-07,10062,True,Pacer Trendpilot US Mid Cap,N/A
6246,PTN,2018-06-07,5650,True,Palatin Technologies Inc.,cs
6247,PTNQ,2018-06-07,10063,True,Pacer Trendpilot 100,N/A
6248,PTNR,2018-06-07,5651,True,Partner Communications Company Ltd.,cs
6249,PTR,2018-06-07,5654,True,PetroChina Company Limited,cs
6250,PTSI,2018-06-07,5656,True,P.A.M. Transportation Services Inc.,cs
6251,PTX,2018-06-07,5658,True,Pernix Therapeutics Holdings Inc.,cs
6252,PTY,2018-06-07,5659,True,Pimco Corporate & Income Opportunity Fund,cs
6253,PUB,2018-06-07,9932,True,People's Utah Bancorp,cs
6254,PUI,2018-06-07,5660,True,Invesco DWA Utilities Momentum ETF,et
6255,PUK,2018-06-07,5661,True,Prudential Public Limited Company,cs
6256,PUK-,2018-06-07,14616,True,,N/A
6257,PUK-A,2018-06-07,14617,True,Prudential Public Limited Company 6.50% Perpetual Subordinated Capital Securities Exchangeable at the Issuer's Option Into Non-Cumulative Dollar Denominated Pre,ps
6258,PULM,2018-06-07,8116,True,Pulmatrix Inc.,cs
6259,PULS,2018-06-07,14350,True,PGIM Ultra Short Bond,N/A
6260,PUMP,2018-06-07,12471,True,ProPetro Holding Corp.,cs
6261,PUTW,2018-06-07,11097,True,WisdomTree CBOE S&P 500 PutWrite Strategy Fund,N/A
6262,PUW,2018-06-07,5664,True,Invesco WilderHill Progressive Energy,et
6263,PVAC,2018-06-07,12232,True,Penn Virginia Corporation,cs
6264,PVAL,2018-06-07,13587,True,Principal Contrarian Value Index ETF,N/A
6265,PVBC,2018-06-07,10306,True,Provident Bancorp Inc.,cs
6266,PVG,2018-06-07,5668,True,Pretium Resources Inc. (Canada),cs
6267,PVH,2018-06-07,5669,True,PVH Corp.,cs
6268,PVI,2018-06-07,5670,True,Invesco VRDO Tax Free Weekly,et
6269,PVTL,2018-06-07,14402,True,Pivotal Software Inc. Class A,cs
6270,PW,2018-06-07,5676,True,Power REIT (MD),cs
6271,PW-A,2018-06-07,8474,True,Power REIT 7.75% Series A Cumulative Perpetual Preferred Stock,ps
6272,PWB,2018-06-07,5677,True,Invesco Dynamic Large Cap Growth,et
6273,PWC,2018-06-07,5678,True,Invesco Dynamic Market,et
6274,PWOD,2018-06-07,5681,True,Penns Woods Bancorp Inc.,cs
6275,PWR,2018-06-07,5682,True,Quanta Services Inc.,cs
6276,PWS,2018-06-07,13894,True,Pacer WealthShield,N/A
6277,PWV,2018-06-07,5684,True,Invesco Dynamic Large Cap Value,et
6278,PWZ,2018-06-07,5686,True,Invesco California AMT-Free Municipal Bond Portfolio,et
6279,PX,2018-06-07,5687,True,Praxair Inc.,cs
6280,PXD,2018-06-07,5688,True,Pioneer Natural Resources Company,cs
6281,PXE,2018-06-07,5689,True,Invesco Dynamic Energy Exploration &Production,et
6282,PXF,2018-06-07,5690,True,Invesco FTSE RAFI Developed Markets ex-U.S.,et
6283,PXH,2018-06-07,5691,True,Invesco FTSE RAFI Emerging Markets,et
6284,PXI,2018-06-07,5692,True,Invesco DWA Energy Momentum ETF,et
6285,PXJ,2018-06-07,5693,True,Invesco Dynamic Oil & Gas Services,et
